timestamp,symbol,step,detail,extra
2025-07-29 14:54:38,EURUSD,buffer_tick,Motivo: buffer tick insufficiente per generare segnale,
2025-07-29 14:54:38,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 2
2025-07-29 14:54:38,USDJPY,buffer_tick,Motivo: buffer tick insufficiente per generare segnale,
2025-07-29 14:54:38,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 2
2025-07-29 14:54:39,EURUSD,buffer_tick,Motivo: buffer tick insufficiente per generare segnale,
2025-07-29 14:54:39,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 4
2025-07-29 14:54:39,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 4
2025-07-29 14:54:40,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.447; Confidence troppo bassa; Entropia: 1.000; Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 6
2025-07-29 14:54:40,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.977; Spin: 0.200; Buffer tick: 6
2025-07-29 14:54:40,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.774; Spin: 0.200; Buffer tick: 6
2025-07-29 14:54:40,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 1.000; Entropia alta (>= 0.275); Spin: 0.429; Buffer tick: 8
2025-07-29 14:54:40,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.378; Entropia: 0.984; Spin: 0.143; Buffer tick: 8
2025-07-29 14:54:40,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 1.000; Entropia: 0.848; Spin: 0.429; Buffer tick: 8
2025-07-29 14:54:41,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.333; Entropia: 0.957; Spin: 0.111; Buffer tick: 10
2025-07-29 14:54:41,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.862; Entropia alta (>= 0.275); Spin: -0.500; Buffer tick: 7
2025-07-29 14:54:41,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.707; Entropia: 0.857; Spin: 0.250; Buffer tick: 10
2025-07-29 14:54:41,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 1.000; Entropia alta (>= 0.275); Spin: 0.556; Buffer tick: 11
2025-07-29 14:54:41,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.302; Entropia: 0.968; Spin: 0.091; Buffer tick: 12
2025-07-29 14:54:41,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.632; Entropia: 0.875; Spin: 0.200; Buffer tick: 12
2025-07-29 14:54:42,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 1.000; Entropia alta (>= 0.275); Spin: 0.455; Buffer tick: 13
2025-07-29 14:54:42,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.277; Entropia: 0.969; Spin: 0.077; Buffer tick: 14
2025-07-29 14:54:42,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.577; Entropia: 0.899; Spin: 0.167; Buffer tick: 14
2025-07-29 14:54:42,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 1.000; Entropia alta (>= 0.275); Spin: 0.385; Buffer tick: 15
2025-07-29 14:54:42,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.258; Entropia: 0.974; Spin: 0.067; Buffer tick: 16
2025-07-29 14:54:42,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.535; Entropia: 0.909; Spin: 0.143; Buffer tick: 16
2025-07-29 14:54:43,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 1.000; Entropia alta (>= 0.275); Spin: 0.333; Buffer tick: 17
2025-07-29 14:54:43,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.243; Entropia: 0.978; Spin: 0.059; Buffer tick: 18
2025-07-29 14:54:43,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.500; Entropia: 0.917; Spin: 0.125; Buffer tick: 18
2025-07-29 14:54:43,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 1.000; Entropia alta (>= 0.275); Spin: 0.294; Buffer tick: 19
2025-07-29 14:54:43,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.981; Spin: 0.053; Buffer tick: 20
2025-07-29 14:54:43,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.925; Spin: 0.111; Buffer tick: 20
2025-07-29 14:54:44,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.982; Spin: 0.000; Buffer tick: 22
2025-07-29 14:54:44,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.931; Spin: 0.053; Buffer tick: 22
2025-07-29 14:54:44,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.982; Spin: 0.000; Buffer tick: 24
2025-07-29 14:54:44,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.928; Spin: 0.111; Buffer tick: 24
2025-07-29 14:54:45,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.726; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.444; Buffer tick: 23
2025-07-29 14:54:45,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.986; Spin: 0.000; Buffer tick: 26
2025-07-29 14:54:45,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.378; Confidence troppo bassa; Entropia: 0.875; Entropia alta (>= 0.275); Spin: -0.143; Buffer tick: 16
2025-07-29 14:54:45,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.931; Spin: 0.111; Buffer tick: 26
2025-07-29 14:54:46,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.986; Spin: 0.000; Buffer tick: 28
2025-07-29 14:54:46,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.333; Confidence troppo bassa; Entropia: 0.902; Entropia alta (>= 0.275); Spin: -0.111; Buffer tick: 18
2025-07-29 14:54:46,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.874; Spin: 0.000; Buffer tick: 28
2025-07-29 14:54:46,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.988; Spin: 0.000; Buffer tick: 30
2025-07-29 14:54:46,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.302; Confidence troppo bassa; Entropia: 0.870; Entropia alta (>= 0.275); Spin: -0.091; Buffer tick: 20
2025-07-29 14:54:46,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.881; Spin: 0.053; Buffer tick: 30
2025-07-29 14:54:47,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.988; Spin: 0.000; Buffer tick: 32
2025-07-29 14:54:47,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.821; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 22
2025-07-29 14:54:47,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.881; Spin: 0.053; Buffer tick: 32
2025-07-29 14:54:47,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.991; Spin: 0.000; Buffer tick: 34
2025-07-29 14:54:47,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.872; Spin: 0.111; Buffer tick: 34
2025-07-29 14:54:48,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.500; Confidence troppo bassa; Entropia: 0.750; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.125; Buffer tick: 29
2025-07-29 14:54:48,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.984; Spin: 0.100; Buffer tick: 36
2025-07-29 14:54:48,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.872; Spin: 0.111; Buffer tick: 36
2025-07-29 14:54:48,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.984; Spin: 0.100; Buffer tick: 38
2025-07-29 14:54:48,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.870; Spin: 0.111; Buffer tick: 38
2025-07-29 14:54:49,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.750; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.250; Buffer tick: 32
2025-07-29 14:54:49,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.984; Spin: 0.100; Buffer tick: 40
2025-07-29 14:54:49,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.943; Entropia: 0.879; Spin: 0.222; Buffer tick: 40
2025-07-29 14:54:49,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.984; Spin: 0.100; Buffer tick: 42
2025-07-29 14:54:49,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.943; Entropia: 0.871; Spin: 0.222; Buffer tick: 42
2025-07-29 14:54:50,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.984; Spin: 0.100; Buffer tick: 44
2025-07-29 14:54:50,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.873; Spin: 0.158; Buffer tick: 44
2025-07-29 14:54:50,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.775; Confidence troppo bassa; Entropia: 0.758; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 36
2025-07-29 14:54:50,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.984; Spin: 0.100; Buffer tick: 46
2025-07-29 14:54:50,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.869; Spin: 0.158; Buffer tick: 46
2025-07-29 14:54:51,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.977; Spin: 0.100; Buffer tick: 48
2025-07-29 14:54:51,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.930; Spin: 0.158; Buffer tick: 48
2025-07-29 14:54:51,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.984; Spin: 0.100; Buffer tick: 50
2025-07-29 14:54:51,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.946; Spin: 0.158; Buffer tick: 50
2025-07-29 14:54:52,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.775; Confidence troppo bassa; Entropia: 0.803; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 40
2025-07-29 14:54:52,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.978; Spin: 0.200; Buffer tick: 52
2025-07-29 14:54:52,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.943; Entropia: 0.943; Spin: 0.222; Buffer tick: 52
2025-07-29 14:54:52,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.500; Confidence troppo bassa; Entropia: 0.852; Entropia alta (>= 0.275); Spin: 0.125; Buffer tick: 42
2025-07-29 14:54:52,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.970; Spin: 0.200; Buffer tick: 54
2025-07-29 14:54:52,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.946; Spin: 0.158; Buffer tick: 54
2025-07-29 14:54:53,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.977; Spin: 0.100; Buffer tick: 56
2025-07-29 14:54:53,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.946; Spin: 0.158; Buffer tick: 56
2025-07-29 14:54:53,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.914; Entropia alta (>= 0.275); Spin: 0.250; Buffer tick: 45
2025-07-29 14:54:54,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.977; Spin: 0.100; Buffer tick: 58
2025-07-29 14:54:54,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.769; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 36
2025-07-29 14:54:54,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.688; Entropia: 0.948; Spin: 0.158; Buffer tick: 58
2025-07-29 14:54:54,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.943; Entropia: 0.920; Entropia alta (>= 0.275); Spin: 0.222; Buffer tick: 47
2025-07-29 14:54:54,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.970; Spin: 0.200; Buffer tick: 60
2025-07-29 14:54:54,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.950; Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 38
2025-07-29 14:54:54,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.968; Spin: 0.053; Buffer tick: 60
2025-07-29 14:54:55,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.943; Entropia: 0.916; Entropia alta (>= 0.275); Spin: 0.222; Buffer tick: 49
2025-07-29 14:54:55,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.970; Spin: 0.200; Buffer tick: 62
2025-07-29 14:54:55,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.966; Spin: 0.111; Buffer tick: 62
2025-07-29 14:54:55,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.688; Confidence troppo bassa; Entropia: 0.919; Entropia alta (>= 0.275); Spin: 0.158; Buffer tick: 51
2025-07-29 14:54:55,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.970; Spin: 0.200; Buffer tick: 64
2025-07-29 14:54:55,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.966; Spin: 0.111; Buffer tick: 64
2025-07-29 14:54:56,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.688; Confidence troppo bassa; Entropia: 0.919; Entropia alta (>= 0.275); Spin: 0.158; Buffer tick: 53
2025-07-29 14:54:56,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.970; Spin: 0.200; Buffer tick: 66
2025-07-29 14:54:56,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.965; Spin: 0.111; Buffer tick: 66
2025-07-29 14:54:56,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.978; Spin: 0.200; Buffer tick: 68
2025-07-29 14:54:56,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.976; Spin: 0.111; Buffer tick: 68
2025-07-29 14:54:57,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.688; Confidence troppo bassa; Entropia: 0.916; Entropia alta (>= 0.275); Spin: 0.158; Buffer tick: 56
2025-07-29 14:54:57,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.978; Spin: 0.200; Buffer tick: 70
2025-07-29 14:54:57,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.675; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 44
2025-07-29 14:54:57,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.471; Entropia: 0.988; Spin: 0.111; Buffer tick: 70
2025-07-29 14:54:58,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.989; Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 58
2025-07-29 14:54:58,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.974; Spin: 0.100; Buffer tick: 72
2025-07-29 14:54:58,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.698; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 46
2025-07-29 14:54:58,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.988; Spin: 0.053; Buffer tick: 72
2025-07-29 14:54:58,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.994; Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 60
2025-07-29 14:54:58,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.984; Spin: 0.100; Buffer tick: 74
2025-07-29 14:54:58,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.258; Confidence troppo bassa; Entropia: 0.709; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: -0.067; Buffer tick: 48
2025-07-29 14:54:58,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.988; Spin: 0.053; Buffer tick: 74
2025-07-29 14:54:59,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.841; Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 62
2025-07-29 14:54:59,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.984; Spin: 0.100; Buffer tick: 76
2025-07-29 14:54:59,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.000; Confidence troppo bassa; Entropia: 0.709; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.000; Buffer tick: 50
2025-07-29 14:54:59,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.989; Spin: 0.053; Buffer tick: 76
2025-07-29 14:54:59,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.835; Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 64
2025-07-29 14:54:59,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.984; Spin: 0.100; Buffer tick: 78
2025-07-29 14:54:59,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.243; Confidence troppo bassa; Entropia: 0.689; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.059; Buffer tick: 52
2025-07-29 14:54:59,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.986; Spin: 0.053; Buffer tick: 78
2025-07-29 14:55:00,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.688; Confidence troppo bassa; Entropia: 0.835; Entropia alta (>= 0.275); Spin: 0.158; Buffer tick: 66
2025-07-29 14:55:00,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.986; Spin: 0.000; Buffer tick: 80
2025-07-29 14:55:00,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.709; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 54
2025-07-29 14:55:00,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.229; Entropia: 0.988; Spin: 0.053; Buffer tick: 80
2025-07-29 14:55:00,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.688; Confidence troppo bassa; Entropia: 0.841; Entropia alta (>= 0.275); Spin: 0.158; Buffer tick: 68
2025-07-29 14:55:00,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.986; Spin: 0.000; Buffer tick: 82
2025-07-29 14:55:00,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.701; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 56
2025-07-29 14:55:00,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.989; Spin: 0.100; Buffer tick: 82
2025-07-29 14:55:01,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.688; Confidence troppo bassa; Entropia: 0.841; Entropia alta (>= 0.275); Spin: 0.158; Buffer tick: 70
2025-07-29 14:55:01,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.986; Spin: 0.000; Buffer tick: 84
2025-07-29 14:55:01,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.229; Confidence troppo bassa; Entropia: 0.701; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.053; Buffer tick: 58
2025-07-29 14:55:01,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.991; Spin: 0.100; Buffer tick: 84
2025-07-29 14:55:02,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.841; Entropia alta (>= 0.275); Spin: 0.263; Buffer tick: 72
2025-07-29 14:55:02,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.986; Spin: 0.000; Buffer tick: 86
2025-07-29 14:55:02,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.447; Confidence troppo bassa; Entropia: 0.711; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.100; Buffer tick: 60
2025-07-29 14:55:02,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.992; Spin: 0.100; Buffer tick: 86
2025-07-29 14:55:02,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 1.000; Entropia: 0.855; Entropia alta (>= 0.275); Spin: 0.263; Buffer tick: 74
2025-07-29 14:55:02,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.986; Spin: 0.000; Buffer tick: 88
2025-07-29 14:55:02,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.447; Confidence troppo bassa; Entropia: 0.976; Entropia alta (>= 0.275); Spin: 0.100; Buffer tick: 62
2025-07-29 14:55:02,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.990; Spin: 0.100; Buffer tick: 88
2025-07-29 14:55:03,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.894; Entropia: 0.846; Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 76
2025-07-29 14:55:03,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.986; Spin: 0.000; Buffer tick: 90
2025-07-29 14:55:03,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.447; Confidence troppo bassa; Entropia: 0.803; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.100; Buffer tick: 64
2025-07-29 14:55:03,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.983; Spin: 0.100; Buffer tick: 90
2025-07-29 14:55:03,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.894; Entropia: 0.846; Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 78
2025-07-29 14:55:03,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.996; Spin: 0.000; Buffer tick: 92
2025-07-29 14:55:04,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.447; Confidence troppo bassa; Entropia: 0.801; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.100; Buffer tick: 66
2025-07-29 14:55:04,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.982; Spin: 0.100; Buffer tick: 92
2025-07-29 14:55:04,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.996; Spin: 0.000; Buffer tick: 94
2025-07-29 14:55:04,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.974; Spin: 0.100; Buffer tick: 94
2025-07-29 14:55:05,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.996; Spin: 0.000; Buffer tick: 96
2025-07-29 14:55:05,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.970; Spin: 0.100; Buffer tick: 96
2025-07-29 14:55:05,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 0.996; Spin: 0.000; Buffer tick: 98
2025-07-29 14:55:05,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.942; Spin: 0.100; Buffer tick: 98
2025-07-29 14:55:06,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 100
2025-07-29 14:55:06,USDJPY,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.943; Entropia: 0.790; Entropia bassa (<= 0.825); Entropia alta (>= 0.275); Spin: 0.222; Buffer tick: 71
2025-07-29 14:55:06,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.894; Entropia: 0.920; Spin: 0.200; Buffer tick: 100
2025-07-29 14:55:06,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 102
2025-07-29 14:55:06,USDCHF,trading_hours,Motivo: fuori orario di trading,Confidence: 0.447; Entropia: 0.912; Spin: 0.100; Buffer tick: 102
2025-07-29 14:55:07,EURUSD,signal,Motivo: nessun segnale BUY/SELL valido (HOLD o None),Confidence: 0.894; Entropia: 0.850; Entropia alta (>= 0.275); Spin: 0.200; Buffer tick: 85
2025-07-29 14:55:07,SP500,trading_hours,Motivo: fuori orario di trading,Confidence: 0.000; Entropia: 1.000; Spin: 0.000; Buffer tick: 104
